chunk_id,doc_id,chunk_index,title,category,chunk_text,chunk_word_count
2264_1,2264,1,World Cup 2022: Wales' Allen backs Bale and Ramsey to shine in England game,unknown,Joe Allen says Gareth Bale and Aaron Ramsey can rise to the occasion when Wales face England knowing victory is essential for any chance of World Cup progress.,28
2265_1,2265,1,World Cup 2022: Protester invades pitch during Portugal v Uruguay,unknown,A protester invades the pitch carrying a rainbow flag and 'save Ukraine' t-shirt during the World Cup Group H game between Portugal and Uruguay.,24
2266_1,2266,1,"World Cup 2022: Wales v England: 'Welsh will try to win with emotion, not tactics'",unknown,BBC pundits Jermaine Jenas and Danny Gabbidon give their verdict on where Tuesday's World Cup group match between Wales and England will be won and lost.,26
2267_1,2267,1,Scottish Open: Ronnie O'Sullivan misses fastest TV century break by three seconds,unknown,Ronnie O'Sullivan misses out on the fastest televised century break by just three seconds as he whizzes through the first round at the Scottish Open.,25
2268_1,2268,1,World Cup 2022: Cristiano Ronaldo comes close but misses out on landmark goal,unknown,"It was the moment Cristiano Ronaldo thought he had joined Eusebio as Portugal's World Cup record goalscorer - well, for a couple of minutes anyway.",25
2269_1,2269,1,World Cup 2022: Cristiano Ronaldo 'goal' given to Bruno Fernandes,unknown,Cristiano Ronaldo thinks he has given Portugal the lead against Uruguay but the goal is eventually awarded to Bruno Fernandes who provided the cross.,24
2270_1,2270,1,World Cup 2022: Casemiro strike enough as Brazil beat Switzerland,unknown,Casemiro grabs a late winner as Brazil beat Switzerland 1-0 to progress to the last 16 at the World Cup.,20
2271_1,2271,1,Tiger Woods withdraws from Hero World Challenge in the Bahamas,unknown,Tiger Woods announces that he will not be playing in next month's Hero World Challenge in the Bahamas due to an issue with his right foot.,26
2272_1,2272,1,Wales and England go head-to-head in crunch game,unknown,Wales and England go head-to-head in a mouth-watering final match in Group B with all to play for in the World Cup.,22
2273_1,2273,1,US manager apologises for Iran flag post,unknown,Gregg Berhalter apologises for a social media post by the United States which removed the emblem of the Islamic Republic from Iran's flag.,23
2274_1,2274,1,World Cup 2022: Germany's Niclas Fullkrug's amazing story,unknown,Niclas Fullkrug kept Germany in the World Cup with his strike against Spain on Sunday - and his personal story is just as amazing.,24
2275_1,2275,1,World Cup 2022: Cameroon 3-3 Serbia - Indomitable Lions fight back,unknown,Cameroon keep their hopes alive of reaching the World Cup last 16 as they battled back from two goals down to draw a six-goal thriller with Serbia.,27
2276_1,2276,1,"World Cup 2022: OneLove armbands 'divisive', says Qatari chief",unknown,"European nations wanting to wear OneLove captain's armbands are sending out a ""divisive message"", says Qatar World Cup chief Hassan Al-Thawadi.",21
2277_1,2277,1,"World Cup 2022: Wales must 'put big boy pants on' against England, says boss Robert Page",unknown,"Boss Robert Page says Wales must put their ""big boy pants on"" and finally give their fans a World Cup performance to be proud of against England.",27
2278_1,2278,1,"World Cup 2022: Phil Foden is key for England, says Gareth Southgate",unknown,"Phil Foden still has a ""big part"" to play in England's World Cup campaign despite his limited role in the first two group matches, says manager Gareth Southgate.",28
2279_1,2279,1,Train cancellations: 'Some days I spend more on travel than I earn’,unknown,"One in every 26 trains has been cancelled this year, which on top of strikes are adding to passengers' woes.",20
2280_1,2280,1,World Cup 2022: Marcus Rashford & Phil Foden fire England to 3-0 win against Wales,unknown,Watch highlights as Marcus Rashford and Phil Foden lead England to a 3-0 victory against Wales in their Group B match at the World Cup.,25
2281_1,2281,1,World Cup 2022: USA relishing Dutch battle - with or without Christian Pulisic,unknown,The United States are in the World Cup last 16 - but will Christian Pulisic be with them when they take on the Netherlands on Saturday?,26
2282_1,2282,1,Netherlands 2-0 Qatar: Cody Gakpo can 'go to the moon and back' - Virgil van Dijk,unknown,"Cody Gakpo has made a big impact at the World Cup, with goals in all three of the Netherlands' group games, and can go 'to the moon and back' according to his captain Virgil van Dijk.",36
2283_1,2283,1,Tiger Woods calls for Greg Norman to quit as LIV Golf Tour boss,unknown,Tiger Woods joins Rory McIlroy in calling for Greg Norman to quit as boss of the breakaway LIV Golf Tour.,20
2284_1,2284,1,World Cup 2022: Gareth Bale vows to continue playing for Wales,unknown,"Captain Gareth Bale says he will continue playing for Wales for ""as long as I'm wanted"" after defeat by England sealed their World Cup elimination.",25
2285_1,2285,1,World Cup 2022: March Rashford scores England's 100th World Cup goal,unknown,Watch as Marcus Rashford scores England's 100th World Cup goal to put them 3-0 up against Wales in their Group B match at the World Cup.,26
2286_1,2286,1,World Cup 2022: All-female referee team to take charge at men's tournament for first time,unknown,Stephanie Frappart will lead an all-female refereeing team in taking charge of a men's World Cup game for the first time.,21
2287_1,2287,1,Joy for England as Wales fans' dreams are dashed,unknown,Fans across the nations have been glued to their TV screens as they battled it out in the World Cup.,20
2288_1,2288,1,World Cup 2022: Iran 0-1 USA: Christian Pulisic winner seals date with Netherlands,unknown,The United States win their World Cup grudge match against Iran as Christian Pulisic scores the winner to set up a last-16 tie with the Netherlands.,26
2289_1,2289,1,'Bring it home' - Stormzy's England rallying cry,unknown,Platinum-selling British rapper Stormzy sends out a rallying cry to Gareth Southgate's England squad ahead of their final World Cup Group B match against Wales,25
2290_1,2290,1,Why the rivalry? Southgate gives geography lesson,unknown,England manager Gareth Southgate is asked to explain the rivalry between the Three Lions and Wales as the teams prepare to meet at the World Cup.,26
2291_1,2291,1,World Cup 2022: Your England team to face Wales in final group game,unknown,"England are on the brink of a place in the last 16 of the World Cup, but who did you pick to take on Wales on Tuesday?",27
2292_1,2292,1,"Abused, killed and let down - families demand change",unknown,"Families of three women, each killed by an abusive partner, tell the BBC how their loved ones were let down.",20
2293_1,2293,1,World Cup 2022: Mexico out but Poland through on 'crazy day of football',unknown,The final games in Group C will go down as one of the most dramatic evenings at any World Cup.,20
2294_1,2294,1,England: Ben White leaves World Cup squad in Qatar for personal reasons,unknown,Defender Ben White leaves England's World Cup squad in Qatar to return home for personal reasons and is not expected to return for the remainder of the tournament.,28
2295_1,2295,1,Pakistan v England: Tourists wait to learn if series starts on Thursday,unknown,A decision on whether the first Test between Pakistan and England will go ahead as scheduled will be taken on Thursday morning.,22
2296_1,2296,1,World Cup 2022: Argentina go through after beating Poland 2-0 despite Lionel Messi penalty miss,unknown,Argentina complete a turnaround from the shock opening World Cup loss to Saudi Arabia by qualifying for the last 16 in impressive style against Poland.,25
2297_1,2297,1,World Cup 2022: Late Saudi Arabia goal secures Poland's place in last 16,unknown,A late consolation goal for Saudi Arabia in their group C game with Mexico meant Poland secured second place in the group on goal difference.,25
2298_1,2298,1,World Cup 2022: 'This was the night the real Argentina stood up',unknown,BBC Sport's Phil McNulty analyses a night that saw Argentina 'stand up' at the World Cup against a fortunate Poland.,20
2299_1,2299,1,World Cup 2022: 'England's only problems right now are good ones',unknown,"Teams will be wondering how they can stop England - the World Cup's top scorers - following their impressive passage to the knockout stages, says Alan Shearer.",27
2300_1,2300,1,World Cup 2022: England face Senegal in last 16 - what you need to know,unknown,England face Senegal in the last 16 of the World Cup on Sunday at 19:00 GMT - here is what you need to know.,24
2301_1,2301,1,Tunisia 1-0 France: Tunisia upset France but fail to qualify,unknown,"Tunisia record a remarkable victory over defending world champions France, but it is not enough to seal qualification to the World Cup last 16.",24
2302_1,2302,1,World Cup 2022: The 'metro man' who has gone viral for directing fans in Qatar,unknown,"BBC Sport speaks to supporters about Abubakar Abbas, who has gone viral as the 'metro man', for directing fans at the 2022 World Cup in Qatar.",26
2303_1,2303,1,World Cup 2022: Wales' next journey starts with a new identity - Ashley Williams,unknown,Former Wales captain Ashley Williams explains why Rob Page needs to decide on a new direction to take his team to the 2024 European Championship in Germany.,27
2304_1,2304,1,World Cup permutations: Who is into the last 16 and who could join them?,unknown,BBC Sport looks at which teams have already booked their place in the World Cup knockout stages - and who could join them.,23
2305_1,2305,1,World Cup: How Qataris watch the football matches,unknown,"Away from the fan zones, Qataris are gathering to watch the first World Cup to take place in the Middle East.",21
2306_1,2306,1,World Cup 2022: All-female on-field referee team to take charge at men's tournament for first time,unknown,Stephanie Frappart will lead an all-female on-field refereeing team in taking charge of a men's World Cup game for the first time.,22
2307_1,2307,1,World Cup 2022: Wales exit Qatar - what next for Rob Page's squad?,unknown,"After the thrill of reaching a first World Cup for 64 years, Wales' early departure from Qatar leaves question marks over the direction Rob Page now takes his ageing squad.",30
2308_1,2308,1,Harry and Meghan Netflix series 'behind closed doors',unknown,The first trailer comes amid a race row sparked by comments made to a black guest at a royal reception.,20
2309_1,2309,1,Ros Atkins on... The UK’s home insulation problem,unknown,BBC Analysis editor Ros Atkins looks at why millions of UK homes don’t have adequate home insulation – and what the government plans to do about it.,27
2310_1,2310,1,NHS: Ambulance delays as paramedic holds for GP,unknown,When ambulance crews bring patients to hospital they are meant to be able to handover their patients to A&E staff within 15 minutes.,23
